about,address,avg_rating,category,gym,num_review,rating,region,reviewer_date,text,user_id,user_name,zipcode
"Welcome to Pro Dance LA a one of a kind ballroom dance studio in the greater Los Angeles area owned and operated by world class professional dancers Elena Samodanova and Gleb Savchenko from ""Dancing with the Stars.""
​
The main goal of Pro Dance LA is to focus on getting results through the proper training and guidance. You will develop the skills like discipline and confidence along with technique and artistry to reach your full potential to become a dancer. Our teachers hold the highest qualifications and experience to teach dance.
​
We offer kid and adult classes for all levels in ballroom, Latin, contemporary, hip hop and belly dancing. We also have private lessons, master classes, special events, training for dance competitions and wedding dances.
 
Check out our class schedule, our team of professional teachers, events, dance clothing shop and more on our website ProDanceLA.com. Also learn more at our social media accounts or stop by the studio.",744 N Fairfax,5.0,Dance Studios,Pro Dance L.A.,10,5,Fairfax,7/18/2018,"I love when Dancing with the Stars Pros provide a chance to learn what we see on TV from them! Gleb and Elena's studio is not only physically beautiful, but technically amazing too. I've taken Rumba and Argentine Tango so far, but I cannot wait to take more. They offer package deals that make it super affordable, and even monthly Master Classes. And your first class is free - so there's nothing to lose!",ukwMRdrRRmpr6f3kU-dy8Q,Mallory D.,90046
"For independant personal trainers looking for a great private gym for their clients, contact for special rental rates. Amenities are elite, fitness equipment are revolutionary, and pricing is competitive.

Working out smarter with equipment and philosophy focused on core and body stabilization to train muscles efficiently without the sacrifice of structural integrity and the stress of joints. Sage Fitness, train wisely!",1150 N Brand Blvd,5.0,Trainers,Sage Fitness,83,5,,1/23/2020,"Great place to train. Place has very good energy, it's clean, and super easy to get in and out. I train with Abram ( AJ) and be has made a great impact on my overall health. Sage is a great person and always makes you feel at home ! Highly recommended",0gEneDwQ95FWNBFVmsnPoA,Hakop K.,91202
"For independant personal trainers looking for a great private gym for their clients, contact for special rental rates. Amenities are elite, fitness equipment are revolutionary, and pricing is competitive.

Working out smarter with equipment and philosophy focused on core and body stabilization to train muscles efficiently without the sacrifice of structural integrity and the stress of joints. Sage Fitness, train wisely!",1150 N Brand Blvd,5.0,Trainers,Sage Fitness,83,5,,1/9/2020,"This gym is awesome. Great environment, super clean, great members. Everyone is very helpful when needed. Michaelangelo is the best trainer I've ever worked with. Every workout is more challenging than the last. Keeps you working hard to reach every goal you have without losing hope or motivation.",CMUW3pBq44NA_C5DX2x4ng,Robert P.,91202
"For independant personal trainers looking for a great private gym for their clients, contact for special rental rates. Amenities are elite, fitness equipment are revolutionary, and pricing is competitive.

Working out smarter with equipment and philosophy focused on core and body stabilization to train muscles efficiently without the sacrifice of structural integrity and the stress of joints. Sage Fitness, train wisely!",1150 N Brand Blvd,5.0,Trainers,Sage Fitness,83,5,,8/16/2018,Sage Fitness is great! It's also my very first time signing up with a personal trainer in the 20(ahem) something years of my life. I contacted Sage and he responded very quickly and was able to set me up for my first session with Michelangelo. I liked the first session a lot and decided to purchase the 10 session package. Each trainer has a different rate. ,q9xvmPmvqRN5Ms4AfzJS4A,Linda W.,91202
"For independant personal trainers looking for a great private gym for their clients, contact for special rental rates. Amenities are elite, fitness equipment are revolutionary, and pricing is competitive.

Working out smarter with equipment and philosophy focused on core and body stabilization to train muscles efficiently without the sacrifice of structural integrity and the stress of joints. Sage Fitness, train wisely!",1150 N Brand Blvd,5.0,Trainers,Sage Fitness,83,5,,4/1/2019,Sage fitness has been such a treat to my personal training experience and clientele! The facility is always kept clean and gives a spa feel to it all which everyone appreciates. ,T-XAxTeh8CGlmK3fpVhkGA,Abram T.,91202
"For independant personal trainers looking for a great private gym for their clients, contact for special rental rates. Amenities are elite, fitness equipment are revolutionary, and pricing is competitive.

Working out smarter with equipment and philosophy focused on core and body stabilization to train muscles efficiently without the sacrifice of structural integrity and the stress of joints. Sage Fitness, train wisely!",1150 N Brand Blvd,5.0,Trainers,Sage Fitness,83,5,,7/11/2019,"Thank you Sage for creating ""one of a kind"" gym by choosing  the best trainers who conduct themselves as professionals and respect everyone. ",8CysiAvUjK11KscHDly3yw,Nisan K.,91202
"For independant personal trainers looking for a great private gym for their clients, contact for special rental rates. Amenities are elite, fitness equipment are revolutionary, and pricing is competitive.

Working out smarter with equipment and philosophy focused on core and body stabilization to train muscles efficiently without the sacrifice of structural integrity and the stress of joints. Sage Fitness, train wisely!",1150 N Brand Blvd,5.0,Trainers,Sage Fitness,83,5,,7/8/2019,"I've had multiple private trainers before and never thought they were worth the money until i meet Michelangelo at Sage Fitness. Unlike most trainers that make you do things you can find on an app, Michelangelo really comes up with customized exercises just for your body type. ",PbT15yF2zMfSFfnaaNE47g,Katy Z.,91202
"For independant personal trainers looking for a great private gym for their clients, contact for special rental rates. Amenities are elite, fitness equipment are revolutionary, and pricing is competitive.

Working out smarter with equipment and philosophy focused on core and body stabilization to train muscles efficiently without the sacrifice of structural integrity and the stress of joints. Sage Fitness, train wisely!",1150 N Brand Blvd,5.0,Trainers,Sage Fitness,83,5,,9/15/2019,"Highly recommend u, very trustworthy people, very clean place, very professional personal. Lucky to find them, good place to be for a training.",8tptFcnDcbdP7zD-Hk8usw,Ripa M.,91202
"For independant personal trainers looking for a great private gym for their clients, contact for special rental rates. Amenities are elite, fitness equipment are revolutionary, and pricing is competitive.

Working out smarter with equipment and philosophy focused on core and body stabilization to train muscles efficiently without the sacrifice of structural integrity and the stress of joints. Sage Fitness, train wisely!",1150 N Brand Blvd,5.0,Trainers,Sage Fitness,83,5,,7/8/2019,There's a reason Sage Fitness has so many five star reviews. Sage is one of the most professional business owners I've ever encountered -- promptly returned calls and so kind & patient. This guy is a class act and his gym is too.,EH_AIK25wwIYqGkkKvkI7A,June H.,91202
"For independant personal trainers looking for a great private gym for their clients, contact for special rental rates. Amenities are elite, fitness equipment are revolutionary, and pricing is competitive.

Working out smarter with equipment and philosophy focused on core and body stabilization to train muscles efficiently without the sacrifice of structural integrity and the stress of joints. Sage Fitness, train wisely!",1150 N Brand Blvd,5.0,Trainers,Sage Fitness,83,5,,7/7/2019,"Sage Fitness is an amazing gym. From the moment, I first called on a Saturday to get some information on the gym and trainers, I've been impressed with them. Sage talked to me on the phone at length about my current situation as well as my goals and then followed up immediately with 3 trainers that he thought would work best with me. He was also great on follow up as I had questions about the trainers and their techniques. Based off of those conversations, I've been working out with Michelangelo for the last three months and it was a great decision.",lBJCtG2IlB_hZpUM9wf0ag,Mike P.,91202
"For independant personal trainers looking for a great private gym for their clients, contact for special rental rates. Amenities are elite, fitness equipment are revolutionary, and pricing is competitive.

Working out smarter with equipment and philosophy focused on core and body stabilization to train muscles efficiently without the sacrifice of structural integrity and the stress of joints. Sage Fitness, train wisely!",1150 N Brand Blvd,5.0,Trainers,Sage Fitness,83,5,,7/9/2019,"Sage Fitness is awesome! I have been training with Tracey for the past five years. She is incredibly knowledgeable, she has a wonderful personality, and will push you beyond your mental and physical limits. I know that I would have never achieved the level of fitness and wellness if not for the personal attention given in my training sessions. Tracey is always very encouraging and motivating. If you're looking for a trainer in the Glendale area, I would definitely recommend Tracey at Sage Fitness in a heartbeat.",S5T2VNGCa9CbmedPJk63sw,Kelsey L.,91202
"For independant personal trainers looking for a great private gym for their clients, contact for special rental rates. Amenities are elite, fitness equipment are revolutionary, and pricing is competitive.

Working out smarter with equipment and philosophy focused on core and body stabilization to train muscles efficiently without the sacrifice of structural integrity and the stress of joints. Sage Fitness, train wisely!",1150 N Brand Blvd,5.0,Trainers,Sage Fitness,83,5,,7/10/2019,"I have driven past this place a couple of times and finally got the courage to make a change in my life and get help.  I came in and the owner greeted me and es very informative, reassuring and extremely nice.  The place is clean and has exactly what I need.  I made the choice of hiring a personal trainer.  I was introduced to Alexandra and after speaking with her and my goals I started working out with her.  She is very knowledgeable and considerate in what exercise she does with me because of my bad knee.  I have been with her for a week and I love what she's is doing for me.  I really like her.  I excited to see what she does for me.  Highly recommend the gym and her.  It also helps she was Miss. Bikini.",iWQ-OPC66YuwuYYrVNlPXQ,Edith F.,91202
"For independant personal trainers looking for a great private gym for their clients, contact for special rental rates. Amenities are elite, fitness equipment are revolutionary, and pricing is competitive.

Working out smarter with equipment and philosophy focused on core and body stabilization to train muscles efficiently without the sacrifice of structural integrity and the stress of joints. Sage Fitness, train wisely!",1150 N Brand Blvd,5.0,Trainers,Sage Fitness,83,5,,7/5/2019,I rarely write reviews but my experience at Sage Fitness with Alexandra has been extraordinary. ,Ld3tjkOfP35uzw5jH1qcVQ,Pegah S.,91202
"For independant personal trainers looking for a great private gym for their clients, contact for special rental rates. Amenities are elite, fitness equipment are revolutionary, and pricing is competitive.

Working out smarter with equipment and philosophy focused on core and body stabilization to train muscles efficiently without the sacrifice of structural integrity and the stress of joints. Sage Fitness, train wisely!",1150 N Brand Blvd,5.0,Trainers,Sage Fitness,83,5,,2/22/2018,"I've been training with Sage for around 5 months now and it's the best decision I've made. Every week I'm surprised by the variety, difficulty, and creativity in my sessions with Sage. We're always doing something different and it makes the workouts super fun and pass by really quickly. ",oBGk5R6Tpi9HEs40TzGKPg,Stephanie L.,91202
"For independant personal trainers looking for a great private gym for their clients, contact for special rental rates. Amenities are elite, fitness equipment are revolutionary, and pricing is competitive.

Working out smarter with equipment and philosophy focused on core and body stabilization to train muscles efficiently without the sacrifice of structural integrity and the stress of joints. Sage Fitness, train wisely!",1150 N Brand Blvd,5.0,Trainers,Sage Fitness,83,5,,7/24/2019,Been training here for about a month now with Michelangelo and the experience has been great! Already seeing amazing results. Really relaxed environment and great amenities. Would highly recommend if you're on a budget but really need a personal trainer!,aLuhlqIvTqFXw9QDMMqsNQ,Thomas H.,91202
"For independant personal trainers looking for a great private gym for their clients, contact for special rental rates. Amenities are elite, fitness equipment are revolutionary, and pricing is competitive.

Working out smarter with equipment and philosophy focused on core and body stabilization to train muscles efficiently without the sacrifice of structural integrity and the stress of joints. Sage Fitness, train wisely!",1150 N Brand Blvd,5.0,Trainers,Sage Fitness,83,5,,7/4/2019,I love this place it's clean and all the equipments are new and in good shape. I have been working out with MR. Michelangelo ( the vampire lol ) for almost 2 months now and I love how every workout session is different and he cares for his clients to get the most results out of the workout session. He does NOT spend time on his cellphone while training his clients and he is focused to show his clients the correct way of each move. Thank you Sage for this great private gym and also special thank you to my personal trainer Michelangelo.,tA0R9N5ojYdx6owdnlUy4g,Varos B.,91202
"For independant personal trainers looking for a great private gym for their clients, contact for special rental rates. Amenities are elite, fitness equipment are revolutionary, and pricing is competitive.

Working out smarter with equipment and philosophy focused on core and body stabilization to train muscles efficiently without the sacrifice of structural integrity and the stress of joints. Sage Fitness, train wisely!",1150 N Brand Blvd,5.0,Trainers,Sage Fitness,83,4,,2/22/2018,I recently discovered Sage Fitness through Yelp and I have to say I am so happy I did! It's an amazing business and I could tell from the very first email. ,WcQQfb9WTOsagMeY493X_Q,Rob B.,91202
"For independant personal trainers looking for a great private gym for their clients, contact for special rental rates. Amenities are elite, fitness equipment are revolutionary, and pricing is competitive.

Working out smarter with equipment and philosophy focused on core and body stabilization to train muscles efficiently without the sacrifice of structural integrity and the stress of joints. Sage Fitness, train wisely!",1150 N Brand Blvd,5.0,Trainers,Sage Fitness,83,5,,2/18/2018,"Last July, I decided that I was out of shape and needed a change. A good friend of mine recommended that I work with a personal trainer so that I could be held accountable to my goals. After some Yelp research, I decided to give Sage Fitness a try. ",K07BQ4TrbOecClKQMKMS8A,Kimberly T.,91202
"For independant personal trainers looking for a great private gym for their clients, contact for special rental rates. Amenities are elite, fitness equipment are revolutionary, and pricing is competitive.

Working out smarter with equipment and philosophy focused on core and body stabilization to train muscles efficiently without the sacrifice of structural integrity and the stress of joints. Sage Fitness, train wisely!",1150 N Brand Blvd,5.0,Trainers,Sage Fitness,83,5,,2/23/2017,"Thank you Sage Fitness for helping me get re-started on my fitness journey! I had fallen off the fitness wagon a couple years ago and needed some guidance and motivation aka a trainer. I live about 30 minutes away but it's worth the drive AND they have convenient weekend hours. First of all, the studio is a breath of fresh air. Incredibly clean and beautifully designed. They have lounge area that made me feel like I was walking into a spa with tea, fruit-infused water, towels, and many other goodies. ",Wn5zhZ1IHL-2Y-7T2AIVng,Italia N.,91202
"For independant personal trainers looking for a great private gym for their clients, contact for special rental rates. Amenities are elite, fitness equipment are revolutionary, and pricing is competitive.

Working out smarter with equipment and philosophy focused on core and body stabilization to train muscles efficiently without the sacrifice of structural integrity and the stress of joints. Sage Fitness, train wisely!",1150 N Brand Blvd,5.0,Trainers,Sage Fitness,83,5,,7/18/2019,"Well .... where do I start :) I was immediately interested the moment I received an email to be one of their personal trainers from Sage the owner of two spectacular private studios, one off San Fernando Rd and the other off Brand both in Glendale! These locations are very clean, professional, and beautiful private studio's created just for one-on-one private personal training sessions. The studio isn't open to the public and to be there you have to have an appointment with one of us trainers. Of all the studios and gyms I've been to before and after winning the Overall Bikini Championship and being a personal trainer for over 6years, these studios give me more motivation than ever with myself and my clientele! Let me start with all trainers that work around one another and are in and out with clients as professionals:) but the ONE that put it all together is Owner Sage aka the mastermind of operations  I love working here and guiding people of all ages in the right direction of health and fitness, I love what I do and if you have needs of Personal training with male or female professionals then it's a must you check these locations out ASAP !",p8xvH8CbFnGLTzuAMhrZyg,Alexandra S.,91202
"For independant personal trainers looking for a great private gym for their clients, contact for special rental rates. Amenities are elite, fitness equipment are revolutionary, and pricing is competitive.

Working out smarter with equipment and philosophy focused on core and body stabilization to train muscles efficiently without the sacrifice of structural integrity and the stress of joints. Sage Fitness, train wisely!",1150 N Brand Blvd,5.0,Trainers,Sage Fitness,83,5,,2/17/2019,"I've been working out here for a year now and it's a testament to my trainer and Sage Fitness that I've been keeping up with it this long. I LOVE it here! Tracey is a fantastic trainer, gets me to my limit and is compassionate and encouraging. Sage and his wife are also kind and you can tell the effort and energy they put into the business by the cool vibe and welcoming touches - coffee, water and almonds are available, as well as hair bands in the bathroom. The well-designed studio makes it pleasant to work out in, and the equipment is great, too. It just feels good to come here; I enter and leave with a smile every time.",3J0wLwgtWIdGG1pHkwTSzg,Alexandra A.,91202
"I bring passion, enthusiasm and focus to my personal training. I work closely with clients to understand their goals then designs a program to support them fully.

My goal is to help my clients to become stronger and more confident. I want to teach you how to efficiently lift weights, feel confident at the gym and be the bad ass I know you can be.  I'm ready to get it started, are you?","Redondo Beach, CA 90278",5.0,Trainers,Julie Carter Fitness,1,5,,1/22/2020,"Julie has completely changed my life! Prior to working with her, I had struggled with weight loss. Once I finally met with her, I realized my nutrition was completely off. I wasn't eating enough..didn't seem right but hey I listened because she's the professional and I obviously wasn't doing things right. I started seeing results almost immediately! I was more energetic and stronger. Once other people started noticing my results, I knew I was hooked! I still have some weight to lose, but with Julie's help, I know I will get there in no time. Summer is coming!",hj3DTwcvYi0b33Nnh6X0Nw,Alyssa J.,90278
,6085 W Pico Blvd,5.0,"Opera,Ballet,Dance Studios,Dance Schools",Align Ballet Method,14,5,Carthay,2/21/2020,I am a huge fan of Align Ballet. I grew up as a dancer but let it fall by the wayside as I got older. Align has been the perfect place to pick it back up again. I have been fortunate enough to be able to take classes from different teachers at different studios and find that while each has their own style they are clear on the curriculum needed to learn in each workshop. Therefore you are never behind if you need or want to take a class at a different studio.,ueq2sZdUDEcQyRZO5VqKHQ,Callan K.,90035
,6085 W Pico Blvd,5.0,"Opera,Ballet,Dance Studios,Dance Schools",Align Ballet Method,14,5,Carthay,5/21/2017,I've been taking Michael's Sunday class (open Align 4) at this location for around 8 weeks.,VDkGd2QUE6krx_eNTwYjQg,Justin R.,90035
,6085 W Pico Blvd,5.0,"Opera,Ballet,Dance Studios,Dance Schools",Align Ballet Method,14,5,Carthay,6/18/2018,"I signed up for Align 1, six week series and am totally hooked after just one class.  My instructor, Kiara, is an excellent communicator, encouraging instructor and effective teacher!  I was incredibly intimidated and to my surprise the class was fun and non-judgemental.  Everything was thoroughly explained; truly laying the groundwork for a proper foundation.  I can't wait to update my review upon completion of my initial series.",tCN0zh3usZC7YqNM_NjIsw,Mary R.,90035
,6085 W Pico Blvd,5.0,"Opera,Ballet,Dance Studios,Dance Schools",Align Ballet Method,14,5,Carthay,1/15/2018,"For the longest time I was searching for a place to take adult ballet classes, as I had so much fun dancing as a child. I came across align ballet and am sooo happy I did!! The classes are so unique since they are taught according to each individual level. The instructors are beyond incredible and the overall environment/energy of the classes are amazing. What I also love about the classes is the teachers will breakdown the steps (and correct your form) so you can learn and absorb what is being taught;  let's face it- classical ballet is no easy task!!!  I'm hooked and I'm sure anyone taking classes will be too :) ",EAuSCD9JjJESqcaVX39jJQ,Shana S.,90035
,6085 W Pico Blvd,5.0,"Opera,Ballet,Dance Studios,Dance Schools",Align Ballet Method,14,5,Carthay,3/26/2018,"The instructor,  Cleo, is a doll. She makes me very comfortable in the class and very encouraging. She takes time with each student to make sure they all are doing the correct position. She is a cheerful young girl. First time in my life I am taking ballet. It is strengthening my leg muscle's and relaxing my upper body. I'm looking forward to the next classes,  even though my muscles ache.",reJQ2Lzt_RS71ZukgL8c_g,Diana M.,90035
,6085 W Pico Blvd,5.0,"Opera,Ballet,Dance Studios,Dance Schools",Align Ballet Method,14,5,Carthay,11/4/2017,"My experience with Align has been top tier. I danced briefly as a child and started back up again as an adult beginner. Teachers like Michael and Grace offered encouragement and support in an environment where no one is too old, too fat, too short, too anything to enjoy dancing.",k65faXWbqDhvvo905TKpcg,Caroline A.,90035
,6085 W Pico Blvd,5.0,"Opera,Ballet,Dance Studios,Dance Schools",Align Ballet Method,14,5,Carthay,2/7/2017,"Awesome place to take ballet lessons. The instruction is comprehensive and specific. The owner has an incredible ballet career coupled with a history of being a personal trainer so I think that's why. And of course, all the instructors are professional dancers who can teach really well. ",_G_-u3ujSry4ZCGtIBj23g,Rebecca B.,90035
,6085 W Pico Blvd,5.0,"Opera,Ballet,Dance Studios,Dance Schools",Align Ballet Method,14,5,Carthay,11/3/2017,"Align classes are fantastic. Instructors are professional, patient and dedicated, and always 110% at every session. You can truly see that they love dancing, and they love teaching.  It is the only school in LA/OC that offers true basic training for new dancers to build a great foundation, and open to advanced dancers at all levels. ",ikkwiy8P-w2ke8CeR8NPZQ,Judy K.,90035
