about,address,avg_rating,category,gym,num_review,rating,region,reviewer_date,text,user_id,user_name,zipcode
"Amenities available at Gold's Gym Hollywood include:

Latest Cardio Equipment with Personal TV's & iPod Docks
Group Exercise Instructors Teaching World Class Programs
State of the Art Strength Training Equipment
Functional Training Area
Heavy Bags Area
Certified Personal Trainers
Supplement Store 
Nutrition Programs
Tanning Center 
Juice Bar/Coffee Café
Great Pro Shop
Unlimited FREE Parking",1016 Cole Ave,4.0,"Gyms,Trainers",Gold's Gym Hollywood,903,5,Hollywood,11/13/2011,"Gold's Hollywood is probably the best gym in town. I've been a member for 9 years. The gym's huge, with great machines, plenty of free weights, well-maintained, and affordable. The range of classes is pretty amazing, too. (Michelle Siegel's spin classes are especially kick ass!) Easy parking, too... No winding through 5 floors of a parking garage and dealing with a ticket on the way in & out. I hear that they may be expanding yet again? It just keeps getting better all the time. Only one minor complaint: No towel service. But otherwise, the place rocks!",Jw-U1xeeXv9yUILfnJvV0Q,P W.,90038
"Amenities available at Gold's Gym Hollywood include:

Latest Cardio Equipment with Personal TV's & iPod Docks
Group Exercise Instructors Teaching World Class Programs
State of the Art Strength Training Equipment
Functional Training Area
Heavy Bags Area
Certified Personal Trainers
Supplement Store 
Nutrition Programs
Tanning Center 
Juice Bar/Coffee Café
Great Pro Shop
Unlimited FREE Parking",1016 Cole Ave,4.0,"Gyms,Trainers",Gold's Gym Hollywood,903,5,Hollywood,8/1/2011,"I joined Gold's Gym Hollywood after being fed-up with the attitude and high prices at Equinox.  Never have I experienced a gym staff as friendly and helpful as the people at this club (Gold's Hollywood, not Equinox).  The manager Karen is amazing!  When I was thinking about joining, there was no high-pressure sales tactics at all.  She was super friendly and gave me a week's pass right off the bat.  Nobody ever hounded me when I came in to use the club during that time.  They even gave me a parking pass for the week.  The gym is kept immaculate and the equipment is kept in new condition.  I am constantly impressed by how much true muscle-building machines and free weights that they have.  Though I don't really take any of the classes, I know they have them as you can see the classes in session when working out on the cardio equipment.  I am not a huge guy and have a medium frame but I don't feel intimidated by all of the bigger muscle builders.  That is not really my aesthetic, but I don't feel judged by members or staff because of it.  I have seen posts on here about people complaining about the members being all guys on steroids.  Uhh, it's a gym, it's L.A.  Enough said.  Also, regarding similar posts, I find it amusing when guys are worried about other guys checking them out.  If I were a straight guy and a guy was checking me out, I would be flattered.  I have never experienced anybody, member or staff, being inappropriate in any way at this club.  So, my thought is that for anyone posting such comments on here is that maybe the issue is with them.  Anyway, i digress.  The club is great, the staff very friendly, no high-pressures sales tactics.  A little crowded during the obvious times, but nothing unbearable.  A great place to work out.",i8bNsA0DjSqjwZapU7ulGA,Justin W.,90038
"Amenities available at Gold's Gym Hollywood include:

Latest Cardio Equipment with Personal TV's & iPod Docks
Group Exercise Instructors Teaching World Class Programs
State of the Art Strength Training Equipment
Functional Training Area
Heavy Bags Area
Certified Personal Trainers
Supplement Store 
Nutrition Programs
Tanning Center 
Juice Bar/Coffee Café
Great Pro Shop
Unlimited FREE Parking",1016 Cole Ave,4.0,"Gyms,Trainers",Gold's Gym Hollywood,903,2,Hollywood,7/28/2010,My opinion of Gold's Gym is getting lower and lower....,ecrfRmBPF-zE0BE_cSQ1yw,Anonymous C.,90038
"Amenities available at Gold's Gym Hollywood include:

Latest Cardio Equipment with Personal TV's & iPod Docks
Group Exercise Instructors Teaching World Class Programs
State of the Art Strength Training Equipment
Functional Training Area
Heavy Bags Area
Certified Personal Trainers
Supplement Store 
Nutrition Programs
Tanning Center 
Juice Bar/Coffee Café
Great Pro Shop
Unlimited FREE Parking",1016 Cole Ave,4.0,"Gyms,Trainers",Gold's Gym Hollywood,903,5,Hollywood,7/5/2013,"This gym is amazing! I've been a loyal member since the early 90's. They are constantly striving to fine-tune and perfect their facility and services. Whether it's adding the latest equipment, keeping all the machines well-oiled and serviced, remodeling to add new amenities, or adding a massive parking structure next door, Gold's Gym Hollywood works to stay on top of and ahead of the pack. Their cleaning crew reminds me of Disneyland, constantly roaming around, sweeping, cleaning, buffing. A special shout-out goes to Karen Genendlis, the VP Manager, and all-around Queen Bee, for jumping in to help me and my partner get the best membership deals, or problem solve any account issues that come up. When there was a thorny issue that would not get resolved last February, she got on the horn personally to HQ in front of me and blasted her way to a solution. She did the same on the computer for me this morning. Karen, you're the best! Keep up the excellent work!!!",t9Bd8YQwFV5M4h7cU0cMUw,Michael M.,90038
"Amenities available at Gold's Gym Hollywood include:

Latest Cardio Equipment with Personal TV's & iPod Docks
Group Exercise Instructors Teaching World Class Programs
State of the Art Strength Training Equipment
Functional Training Area
Heavy Bags Area
Certified Personal Trainers
Supplement Store 
Nutrition Programs
Tanning Center 
Juice Bar/Coffee Café
Great Pro Shop
Unlimited FREE Parking",1016 Cole Ave,4.0,"Gyms,Trainers",Gold's Gym Hollywood,903,5,Hollywood,5/4/2009,"Getting in shape has always been something I've wanted but had problems with.  I used to get terrible anxiety even going into the gym because I hated feeling stupid for not knowing how to even begin.  I went to 24 Hour Fitness in Hollywood and the trainer there made me feel like a cash cow.  He kept things difficult and confusing so I'd feel dependent on him so I quit.  Worked out with a friend at Gold's in Noho, which is quite a far drive for me, and while my friend was awesome I still had a lot to learn and was afraid to go by myself.  I finally bit the bullet and went to Gold's in Hollywood.  Everything about this place has been a positive experience.  The staff are incredibly friendly.  Everyone I've met has made me feel comfortable about joining.  I was given a training consultation by Alex and honestly, I never go in for sales pitches.  I've worked in sales, I can usually see through them.  Alex and I talked a lot about my goals and why I decided to join and she laid out a plan for me that pretty much gave me exactly what I had been searching for for the past three years but have never been able to find.  I got a training package I could afford and she set me up with John, who has been a complete miracle.  Aside from being incredibly handsome, he's really sweet and caring, he explains everything from how to use the equipment properly to how I should structure my workouts, he is happy to set out my workout days when I'm working out on my own, and he's laid out a nutrition plan based on what I like and how my daily eating habits can easily adapt to.  He's met me half way so this doesn't feel like some huge sacrifice.  And he even emailed me my workouts (with pictures and descriptions) and my nutrition guidelines so I never have to feel like I don't know what I'm doing at any time.  Gold's in Hollywood and it's excellent staff (especially John) get five stars!  And if I could give more, I would.  If you are like me and have felt really lost in the whole gym thing but really wanting to make a change, go talk to these guys.  You will be so glad you did.",KE8ThdqOBX6EK14Z7h7D8w,Don M.,90038
"Amenities available at Gold's Gym Hollywood include:

Latest Cardio Equipment with Personal TV's & iPod Docks
Group Exercise Instructors Teaching World Class Programs
State of the Art Strength Training Equipment
Functional Training Area
Heavy Bags Area
Certified Personal Trainers
Supplement Store 
Nutrition Programs
Tanning Center 
Juice Bar/Coffee Café
Great Pro Shop
Unlimited FREE Parking",1016 Cole Ave,4.0,"Gyms,Trainers",Gold's Gym Hollywood,903,5,Hollywood,6/28/2011,Very generous management thats willing to work out a price plan that fits your needs.,1qkDwt5F7DUnzNraWBknjg,Luke F.,90038
"Amenities available at Gold's Gym Hollywood include:

Latest Cardio Equipment with Personal TV's & iPod Docks
Group Exercise Instructors Teaching World Class Programs
State of the Art Strength Training Equipment
Functional Training Area
Heavy Bags Area
Certified Personal Trainers
Supplement Store 
Nutrition Programs
Tanning Center 
Juice Bar/Coffee Café
Great Pro Shop
Unlimited FREE Parking",1016 Cole Ave,4.0,"Gyms,Trainers",Gold's Gym Hollywood,903,4,Hollywood,8/14/2011,"After it settled down, Gold's got the parking right and has managed to keep the number of members reasonable.  It is more crowded than it was two years ago, but the machines are in good condition, the place is clean and the staff is pleasant.  Good for in-and-out workouts (and for picking up milk upstairs at Target afterward...)  Will not work for people who need a full gym, with pool, steam room, etc.  Good for what it is.",KcVaLn-aOML_8eOeTX4ntg,karen b.,90038
"Amenities available at Gold's Gym Hollywood include:

Latest Cardio Equipment with Personal TV's & iPod Docks
Group Exercise Instructors Teaching World Class Programs
State of the Art Strength Training Equipment
Functional Training Area
Heavy Bags Area
Certified Personal Trainers
Supplement Store 
Nutrition Programs
Tanning Center 
Juice Bar/Coffee Café
Great Pro Shop
Unlimited FREE Parking",1016 Cole Ave,4.0,"Gyms,Trainers",Gold's Gym Hollywood,903,1,Hollywood,6/9/2010,"This is the most untrustworthy gym I have ever been to! They lie and try to trick you from the very beginning. First I was discussing their membership with them when I was supposed to be getting a free training session and they intentionally kept reminding me that my time was running out as they were trying to get me to sign up. They also said when I started to read it ""oh it only says blah blah blah"". They don't tell you that you are locked into a contract, they don't tell you that you can't visit other gyms and they don't tell you that all classes are not included in you membership. I had some confusion with the membership and Karen told me she took care of it and I would not be billed anymore. The very next month I was billed again. I came in to discuss it and was treated like I was doing something wrong. The fake smiles that I encountered when I signed up were gone and I was NOT rude. The staff sat around kind of listening and kind of giving eachother knowing looks like they were used to people making these complaints. Everytime you complain they quickstep around the subject or give you excuses that they clearly just pulled out of their behinds. The manager GEraldo told me he couldn't do anything until he saw my correspondence with Karen. Although just a minute before he had said that he knew what the situation was and I was confused about what she meant. Its best to just stay out of this gym even though the classes are awesome. They are not worth the money and issues you go through at this gym.",umkGtKBQQVSZKOOKfpbryw,Lyn D.,90038
"Amenities available at Gold's Gym Hollywood include:

Latest Cardio Equipment with Personal TV's & iPod Docks
Group Exercise Instructors Teaching World Class Programs
State of the Art Strength Training Equipment
Functional Training Area
Heavy Bags Area
Certified Personal Trainers
Supplement Store 
Nutrition Programs
Tanning Center 
Juice Bar/Coffee Café
Great Pro Shop
Unlimited FREE Parking",1016 Cole Ave,4.0,"Gyms,Trainers",Gold's Gym Hollywood,903,2,Hollywood,2/2/2010,"you know what, actually, the patrons of this gym SUCK! i love love the facilities here, and its right next door to my work so its so convenient. but unless you are a gay man, watch out. especially you ladies- dont even THINK about going on the first floor and using the weights and machines because you'll most likely get eyed up, leered at and literally intimidated verbally. its disgusting. i love working out and i really enjoy the facitlities here, but dont expect a friendly crowd at all. just snarl back at them woman haters and you might be able to survive it.",I4QeufJEwVMCxgDlGEhfcA,April C.,90038
"Amenities available at Gold's Gym Hollywood include:

Latest Cardio Equipment with Personal TV's & iPod Docks
Group Exercise Instructors Teaching World Class Programs
State of the Art Strength Training Equipment
Functional Training Area
Heavy Bags Area
Certified Personal Trainers
Supplement Store 
Nutrition Programs
Tanning Center 
Juice Bar/Coffee Café
Great Pro Shop
Unlimited FREE Parking",1016 Cole Ave,4.0,"Gyms,Trainers",Gold's Gym Hollywood,903,2,Hollywood,6/23/2010,"Beautiful gym that is very well maintained. Dumbbells up to 150lbs which is rare, pleasant staff and convenient location with free parking. BUT....if you are not gay you will be among an extremely small, indistinguishable  contingent. Seriously, if you are a straight male this place is not for you.",D8ayL6E0p0NXyxqMY_me7Q,Paul P.,90038
"Amenities available at Gold's Gym Hollywood include:

Latest Cardio Equipment with Personal TV's & iPod Docks
Group Exercise Instructors Teaching World Class Programs
State of the Art Strength Training Equipment
Functional Training Area
Heavy Bags Area
Certified Personal Trainers
Supplement Store 
Nutrition Programs
Tanning Center 
Juice Bar/Coffee Café
Great Pro Shop
Unlimited FREE Parking",1016 Cole Ave,4.0,"Gyms,Trainers",Gold's Gym Hollywood,903,5,Hollywood,8/7/2011,"This place if for those who mean business. If you need a place to work out, then Gold's is the gym! Period! Clean, Stocked, Excellent Classes, Professional Staff. No fluff. People come here to get fit. That's all. That's what it's all about. It's the BEST!",OBbhGz0mDY_H7Zh_mulAkA,Ric R.,90038
"Amenities available at Gold's Gym Hollywood include:

Latest Cardio Equipment with Personal TV's & iPod Docks
Group Exercise Instructors Teaching World Class Programs
State of the Art Strength Training Equipment
Functional Training Area
Heavy Bags Area
Certified Personal Trainers
Supplement Store 
Nutrition Programs
Tanning Center 
Juice Bar/Coffee Café
Great Pro Shop
Unlimited FREE Parking",1016 Cole Ave,4.0,"Gyms,Trainers",Gold's Gym Hollywood,903,3,Hollywood,5/15/2007,"I dance next door at the Edge Performing Arts Center so this becomes my second base for my muscles group. I have been in membership since 2002. I know and I still only paid $29 monthly. The ""Weho"" crowd can be annoying just when you are trying to work out and they are flirting. I know and I still go there. My hubby cancels his membership a month right after he signed on. Just to let you know how uncomfortable it gets for straight men. Do stay away if you are straight! NO OFFENCE to anyone just that this is a very click-ish-gym.  Over the years, they keep poshing up the place on a regular basis. They changed the dance floor and swamped those dated fitness machines. The bar is pretty amazing! Give the rainbow of smoothies a chance even if you are just passing by. That's my treat once in awhile. Unlike many fitness places, their dance classes are pretty good. They have some teachers from the Edge teaching. They have dance resources next door so I must say as much as the crowd bothers me, I must focus to better my body, my temple of my soul.",Kf-M5pefSHaO4UHedw-gnA,Lindsey c.,90038
"Amenities available at Gold's Gym Hollywood include:

Latest Cardio Equipment with Personal TV's & iPod Docks
Group Exercise Instructors Teaching World Class Programs
State of the Art Strength Training Equipment
Functional Training Area
Heavy Bags Area
Certified Personal Trainers
Supplement Store 
Nutrition Programs
Tanning Center 
Juice Bar/Coffee Café
Great Pro Shop
Unlimited FREE Parking",1016 Cole Ave,4.0,"Gyms,Trainers",Gold's Gym Hollywood,903,4,Hollywood,12/29/2010,I've had the same membership at Gold's for about 16 years now and still enjoy it.  The rate I pay is so low compared to other places that I doubt I will ever change gyms.  The members there are serious about working out so there aren't a lot of distractions.  The equipment is always well maintained.  I generally go on weekends so it's rarely crowded when I'm there.  Parking is never a problem.  I'm a fan.,qJCJzlDfdrFY7ThJP_irKw,Jeff B.,90038
"Amenities available at Gold's Gym Hollywood include:

Latest Cardio Equipment with Personal TV's & iPod Docks
Group Exercise Instructors Teaching World Class Programs
State of the Art Strength Training Equipment
Functional Training Area
Heavy Bags Area
Certified Personal Trainers
Supplement Store 
Nutrition Programs
Tanning Center 
Juice Bar/Coffee Café
Great Pro Shop
Unlimited FREE Parking",1016 Cole Ave,4.0,"Gyms,Trainers",Gold's Gym Hollywood,903,5,Hollywood,8/6/2015,"I heard pretty grody things about Gold's Gym but my buddy always works out there and I wanted to start working out with her so I went to go check it out. Also, I've been going to 24 hour fitness forever but I'm so sick of the snobby staff. One of the helper people, Karen, was so ridiculously nice and funny. She didn't come across like a salesperson and talked to me like a normal person, she let me know they were remodeling and told me the things they had going on, gave me a little tour. I have to admit, the vibe in there was pretty chill. The bathrooms and showers are awesome. Everybody there seemed like they just wanted to work out and the same seemed nice. Karen didn't try pushing a membership on me, seemed like she actually just wanted me to have a gym I liked. All in all, I was highly impressed and will definitely be signing up. I feel like this is definitely the gym for me. lol I know this sounds like a commercial but I give props where they are due.",DbaIx9qLywtwKiLkc-1WHg,Brandon A.,90038
"Amenities available at Gold's Gym Hollywood include:

Latest Cardio Equipment with Personal TV's & iPod Docks
Group Exercise Instructors Teaching World Class Programs
State of the Art Strength Training Equipment
Functional Training Area
Heavy Bags Area
Certified Personal Trainers
Supplement Store 
Nutrition Programs
Tanning Center 
Juice Bar/Coffee Café
Great Pro Shop
Unlimited FREE Parking",1016 Cole Ave,4.0,"Gyms,Trainers",Gold's Gym Hollywood,903,3,Hollywood,2/24/2010,"I just joined, but I think that the staff is awesome. I read some of the reviews but I just dont see it. May be I am too new.. but I am so happy to be apart of the Golds Gym Family!",x5WX1z78sALBjTYfFIluog,Anna P.,90038
"Amenities available at Gold's Gym Hollywood include:

Latest Cardio Equipment with Personal TV's & iPod Docks
Group Exercise Instructors Teaching World Class Programs
State of the Art Strength Training Equipment
Functional Training Area
Heavy Bags Area
Certified Personal Trainers
Supplement Store 
Nutrition Programs
Tanning Center 
Juice Bar/Coffee Café
Great Pro Shop
Unlimited FREE Parking",1016 Cole Ave,4.0,"Gyms,Trainers",Gold's Gym Hollywood,903,5,Hollywood,7/3/2015,"I've been working out at Gold's for over 12 years now & they are great. From the moment you walk in the door, they greet me by name (yes, I know they're seeing it on the computer screen when they scan my fob) with a smile. On the way out, when I validate parking (free for 3 hours!!), again, it's always with a smile and something pleasant is said. The gym itself is always spotlessly clean, equipment well maintained & they're always improving.  The selection of classes are great and the teachers push us hard...but with love & compassion.  This Gold's is going through a major renovation and enlargement--can't wait to see it when it's finished.  Karen, the manager of MANY years, runs a tight ship, truly enjoys her job and making sure each and every one of her employees makes us feel welcome & that we have a good workout. The membership is pretty low key--this is not a gym full o' attitude.  Members are pretty respectful and polite about working in and there's so much equipment, I never have to worry about not being able to do a workout because of lack of machines, weights or space.",9Ff-vOpVQNbpD7XgKUrBTQ,Rob B.,90038
"Amenities available at Gold's Gym Hollywood include:

Latest Cardio Equipment with Personal TV's & iPod Docks
Group Exercise Instructors Teaching World Class Programs
State of the Art Strength Training Equipment
Functional Training Area
Heavy Bags Area
Certified Personal Trainers
Supplement Store 
Nutrition Programs
Tanning Center 
Juice Bar/Coffee Café
Great Pro Shop
Unlimited FREE Parking",1016 Cole Ave,4.0,"Gyms,Trainers",Gold's Gym Hollywood,903,5,Hollywood,11/17/2008,"I think this is probably one of best Gold's in the country. It's big, has more machines I could ever use and there's generally a great energy. It does get really crowded but sometimes that's a good thing because it helps me stay motivated. It's never boring and there are multiple classes going on at any given time.",2qARGSwcOZqFvmGfUMm5zg,Dave M.,90038
"Amenities available at Gold's Gym Hollywood include:

Latest Cardio Equipment with Personal TV's & iPod Docks
Group Exercise Instructors Teaching World Class Programs
State of the Art Strength Training Equipment
Functional Training Area
Heavy Bags Area
Certified Personal Trainers
Supplement Store 
Nutrition Programs
Tanning Center 
Juice Bar/Coffee Café
Great Pro Shop
Unlimited FREE Parking",1016 Cole Ave,4.0,"Gyms,Trainers",Gold's Gym Hollywood,903,4,Hollywood,2/25/2010,First the great -- ***** for Karen.  I got duped by a now fired sales person who lied when he sold me my membership. The GM wouldn't honor the deal but Karen got it done.   She's just plain awesome!  ,m_cZdFePA8ARvdytjQ0eIA,Dave K.,90038
"Amenities available at Gold's Gym Hollywood include:

Latest Cardio Equipment with Personal TV's & iPod Docks
Group Exercise Instructors Teaching World Class Programs
State of the Art Strength Training Equipment
Functional Training Area
Heavy Bags Area
Certified Personal Trainers
Supplement Store 
Nutrition Programs
Tanning Center 
Juice Bar/Coffee Café
Great Pro Shop
Unlimited FREE Parking",1016 Cole Ave,4.0,"Gyms,Trainers",Gold's Gym Hollywood,903,5,Hollywood,1/5/2007,"Tried it out today, as part of my must get every workout in in '07 resolution...yeah, there are headshots of the class instructors, but it's not in your face.  The front staff is attentive & friendly, and the place is surprisingly huge--the hall of mirrors makes you not realize there's another wide room for free weights in the back, and upstairs you've got all the cardio stuff (with TVs that get a few channels) and a stretching/misc. room.  Locker room was kinda cramped, but at least it's clean & pretty.",20zmSG3PS7-bor5q2JCsMw,Chris R.,90038
